fips,week,n_vax,n_response,p_fb,week_rank
31021,2021-05-02,2,3,0.6666666666666666,6
31021,2021-05-09,2,3,0.6666666666666666,7
31021,2021-05-16,2,4,0.5,8
31021,2021-05-23,6,6,1,9
31023,2021-04-04,3,4,0.75,2
31023,2021-04-11,5,8,0.625,3
31023,2021-04-18,1,7,0.14285714285714285,4
31023,2021-04-25,1,2,0.5,5
31023,2021-05-02,2,4,0.5,6
31023,2021-05-09,1,1,1,7
31023,2021-05-16,4,5,0.8,8
31023,2021-05-23,1,5,0.2,9
31025,2021-03-28,5,11,0.45454545454545453,1
31025,2021-04-04,15,25,0.6,2
31025,2021-04-11,27,30,0.9,3
31025,2021-04-18,19,19,1,4
31025,2021-04-25,18,18,1,5
31025,2021-05-02,12,20,0.6,6
31025,2021-05-09,19,20,0.95,7
31025,2021-05-16,10,17,0.5882352941176471,8
31025,2021-05-23,11,12,0.9166666666666666,9
31025,2021-05-30,2,5,0.4,10
31027,2021-03-28,1,1,1,1
31027,2021-04-04,7,7,1,2
31027,2021-04-11,4,8,0.5,3
31027,2021-04-18,0,5,0,4
31027,2021-04-25,4,5,0.8,5
31027,2021-05-02,2,3,0.6666666666666666,6
31027,2021-05-09,2,3,0.6666666666666666,7
31027,2021-05-16,1,1,1,8
31027,2021-05-23,1,3,0.3333333333333333,9
31027,2021-05-30,3,3,1,10
31029,2021-05-02,2,2,1,6
31029,2021-05-09,1,1,1,7
31029,2021-05-23,0,1,0,9
31029,2021-05-30,1,1,1,10
31031,2021-03-28,1,1,1,1
31031,2021-04-04,2,4,0.5,2
31031,2021-04-11,0,4,0,3
31031,2021-04-18,0,5,0,4
31031,2021-04-25,0,5,0,5
31031,2021-05-02,2,3,0.6666666666666666,6
31031,2021-05-09,4,4,1,7
31031,2021-05-16,0,1,0,8
31031,2021-05-23,4,4,1,9
31031,2021-05-30,1,1,1,10
31033,2021-03-28,2,2,1,1
31033,2021-04-04,2,3,0.6666666666666666,2
31033,2021-04-11,1,3,0.3333333333333333,3
31033,2021-04-18,1,1,1,4
31033,2021-04-25,3,4,0.75,5
31033,2021-05-02,1,2,0.5,6
31033,2021-05-09,4,5,0.8,7
31033,2021-05-16,3,6,0.5,8
31033,2021-05-23,1,3,0.3333333333333333,9
31035,2021-04-04,3,3,1,2
31035,2021-04-11,0,3,0,3
31035,2021-04-18,4,7,0.5714285714285714,4
31035,2021-04-25,2,2,1,5
31035,2021-05-02,2,3,0.6666666666666666,6
31035,2021-05-09,2,2,1,7
31035,2021-05-16,2,3,0.6666666666666666,8
31035,2021-05-23,6,6,1,9
31035,2021-05-30,2,2,1,10
31037,2021-03-28,2,4,0.5,1
31037,2021-04-04,3,4,0.75,2
31037,2021-04-11,3,4,0.75,3
31037,2021-04-18,3,5,0.6,4
31037,2021-04-25,3,3,1,5
31037,2021-05-02,1,6,0.16666666666666666,6
31037,2021-05-09,2,2,1,7
31037,2021-05-16,2,2,1,8
31037,2021-05-23,0,3,0,9
31037,2021-05-30,2,2,1,10
31039,2021-03-28,3,5,0.6,1
31039,2021-04-04,2,4,0.5,2
31039,2021-04-11,5,6,0.8333333333333334,3
31039,2021-04-18,1,2,0.5,4
31039,2021-04-25,1,3,0.3333333333333333,5
31039,2021-05-02,3,3,1,6
31039,2021-05-09,2,2,1,7
31039,2021-05-16,5,5,1,8
31039,2021-05-23,0,3,0,9
31039,2021-05-30,1,1,1,10
31041,2021-04-04,0,2,0,2
31041,2021-04-11,3,7,0.42857142857142855,3
31041,2021-04-18,0,4,0,4
31041,2021-04-25,5,8,0.625,5
31041,2021-05-02,3,4,0.75,6
31041,2021-05-09,5,7,0.7142857142857143,7
31041,2021-05-16,2,3,0.6666666666666666,8
31041,2021-05-23,1,1,1,9
31041,2021-05-30,1,1,1,10
31043,2021-03-28,3,3,1,1
31043,2021-04-04,5,5,1,2
31043,2021-04-11,6,6,1,3
31043,2021-04-18,9,9,1,4
31043,2021-04-25,1,6,0.16666666666666666,5
31043,2021-05-02,3,6,0.5,6
31043,2021-05-09,9,11,0.8181818181818182,7
31043,2021-05-16,5,6,0.8333333333333334,8
31043,2021-05-23,6,6,1,9
31043,2021-05-30,1,1,1,10
31045,2021-03-28,2,2,1,1
31045,2021-04-04,3,6,0.5,2
31045,2021-04-11,3,3,1,3
31045,2021-04-18,3,3,1,4
31045,2021-04-25,3,4,0.75,5
31045,2021-05-02,4,4,1,6
31045,2021-05-09,3,3,1,7
31045,2021-05-16,3,3,1,8
31045,2021-05-30,0,1,0,10
31047,2021-03-28,1,1,1,1
31047,2021-04-04,10,15,0.6666666666666666,2
31047,2021-04-11,11,13,0.8461538461538461,3
31047,2021-04-18,10,11,0.9090909090909091,4
31047,2021-04-25,8,9,0.8888888888888888,5
31047,2021-05-02,1,4,0.25,6
31047,2021-05-09,8,9,0.8888888888888888,7
31047,2021-05-16,11,13,0.8461538461538461,8
31047,2021-05-23,13,13,1,9
31047,2021-05-30,4,6,0.6666666666666666,10
31049,2021-03-28,1,1,1,1
31049,2021-04-18,2,2,1,4
31049,2021-04-25,0,2,0,5
31051,2021-04-04,0,9,0,2
31051,2021-04-11,0,4,0,3
31051,2021-04-18,2,2,1,4
31051,2021-04-25,1,4,0.25,5
31051,2021-05-02,2,3,0.6666666666666666,6
31051,2021-05-09,1,1,1,7
31051,2021-05-16,5,5,1,8
31051,2021-05-23,3,3,1,9
31053,2021-03-28,5,10,0.5,1
31053,2021-04-04,24,42,0.5714285714285714,2
31053,2021-04-11,24,29,0.8275862068965517,3
31053,2021-04-18,22,26,0.8461538461538461,4
31053,2021-04-25,18,18,1,5
31053,2021-05-02,8,21,0.38095238095238093,6
31053,2021-05-09,20,25,0.8,7
31053,2021-05-16,17,25,0.68,8
31053,2021-05-23,14,22,0.6363636363636364,9
31053,2021-05-30,5,5,1,10
31055,2021-03-28,110,189,0.582010582010582,1
31055,2021-04-04,310,470,0.6595744680851063,2
31055,2021-04-11,350,451,0.7760532150776053,3
31055,2021-04-18,355,413,0.8595641646489104,4
31055,2021-04-25,331,403,0.8213399503722084,5
31055,2021-05-02,319,382,0.8350785340314136,6
31055,2021-05-09,278,334,0.8323353293413174,7
31055,2021-05-16,265,312,0.8493589743589743,8
31055,2021-05-23,258,324,0.7962962962962963,9
31055,2021-05-30,87,103,0.8446601941747572,10
31057,2021-03-28,0,1,0,1
31057,2021-04-04,1,1,1,2
31057,2021-04-18,0,1,0,4
31059,2021-03-28,2,2,1,1
31059,2021-04-04,0,2,0,2
31059,2021-04-11,7,10,0.7,3
31059,2021-04-18,0,3,0,4
31059,2021-04-25,4,4,1,5
31059,2021-05-02,1,1,1,6
31059,2021-05-09,3,6,0.5,7
31059,2021-05-16,1,1,1,8
31059,2021-05-23,2,2,1,9
31059,2021-05-30,0,2,0,10
31061,2021-04-04,1,2,0.5,2
31061,2021-04-11,1,1,1,3
31061,2021-04-18,0,1,0,4
31061,2021-04-25,2,2,1,5
31061,2021-05-02,3,3,1,6
31061,2021-05-16,2,2,1,8
31061,2021-05-23,1,2,0.5,9
31063,2021-04-04,2,2,1,2
31063,2021-04-18,0,2,0,4
31063,2021-04-25,1,1,1,5
31065,2021-03-28,1,1,1,1
31065,2021-04-04,1,3,0.3333333333333333,2
31065,2021-04-11,3,6,0.5,3
31065,2021-04-18,2,2,1,4
31065,2021-04-25,3,3,1,5
31065,2021-05-09,1,1,1,7
31065,2021-05-16,0,2,0,8
31065,2021-05-23,3,5,0.6,9
31067,2021-03-28,7,8,0.875,1
31067,2021-04-04,12,13,0.9230769230769231,2
31067,2021-04-11,16,23,0.6956521739130435,3
31067,2021-04-18,10,17,0.5882352941176471,4
31067,2021-04-25,9,12,0.75,5
31067,2021-05-02,7,12,0.5833333333333334,6
31067,2021-05-09,16,18,0.8888888888888888,7
31067,2021-05-16,6,9,0.6666666666666666,8
31067,2021-05-23,5,15,0.3333333333333333,9
31067,2021-05-30,3,3,1,10
31069,2021-04-04,1,1,1,2
31069,2021-04-11,2,2,1,3
31069,2021-04-18,0,2,0,4
31069,2021-04-25,1,1,1,5
31069,2021-05-02,1,1,1,6
31069,2021-05-09,2,2,1,7
31069,2021-05-16,0,2,0,8
31069,2021-05-23,0,1,0,9
31071,2021-04-04,2,2,1,2
31071,2021-04-11,2,2,1,3
31071,2021-04-18,2,3,0.6666666666666666,4
31071,2021-04-25,0,1,0,5
31073,2021-05-02,0,3,0,6
31073,2021-05-09,2,2,1,7
31073,2021-05-16,1,1,1,8
31073,2021-05-23,1,1,1,9
31077,2021-04-04,1,1,1,2
31077,2021-04-11,0,1,0,3
31077,2021-04-18,2,2,1,4
31077,2021-04-25,0,1,0,5
31077,2021-05-02,1,2,0.5,6
31077,2021-05-09,0,1,0,7
31077,2021-05-16,1,1,1,8
31077,2021-05-23,0,1,0,9
31079,2021-03-28,9,15,0.6,1
31079,2021-04-04,23,55,0.41818181818181815,2
31079,2021-04-11,33,53,0.6226415094339622,3
31079,2021-04-18,19,27,0.7037037037037037,4
31079,2021-04-25,26,32,0.8125,5
31079,2021-05-02,30,34,0.8823529411764706,6
31079,2021-05-09,25,33,0.7575757575757576,7
31079,2021-05-16,28,33,0.8484848484848485,8
31079,2021-05-23,28,35,0.8,9
31079,2021-05-30,8,8,1,10
31081,2021-03-28,2,2,1,1
31081,2021-04-04,5,8,0.625,2
31081,2021-04-11,5,6,0.8333333333333334,3
31081,2021-04-18,6,8,0.75,4
31081,2021-04-25,1,2,0.5,5
31081,2021-05-02,0,1,0,6
31081,2021-05-09,6,6,1,7
31081,2021-05-16,3,3,1,8
31081,2021-05-23,2,8,0.25,9
31081,2021-05-30,1,1,1,10
31083,2021-03-28,1,1,1,1
31083,2021-04-04,1,1,1,2
31083,2021-04-11,0,2,0,3
31083,2021-04-18,3,3,1,4
31083,2021-04-25,2,4,0.5,5
31083,2021-05-02,1,1,1,6
31083,2021-05-09,2,2,1,7
31083,2021-05-16,1,1,1,8
31083,2021-05-23,2,2,1,9
31087,2021-04-04,0,2,0,2
31087,2021-04-11,2,2,1,3
31087,2021-04-25,2,2,1,5
31087,2021-05-02,1,2,0.5,6
31087,2021-05-09,1,1,1,7
31087,2021-05-16,0,2,0,8
31087,2021-05-23,1,1,1,9
31087,2021-05-30,1,1,1,10
31089,2021-04-04,1,3,0.3333333333333333,2
31089,2021-04-11,3,11,0.2727272727272727,3
31089,2021-04-18,4,4,1,4
31089,2021-04-25,2,2,1,5
31089,2021-05-02,4,4,1,6
31089,2021-05-09,6,6,1,7
31089,2021-05-16,0,5,0,8
31089,2021-05-23,3,3,1,9
31089,2021-05-30,1,1,1,10
31093,2021-03-28,4,6,0.6666666666666666,1
31093,2021-04-04,3,3,1,2
31093,2021-04-11,1,1,1,3
31093,2021-04-18,0,8,0,4
31093,2021-04-25,0,1,0,5
31093,2021-05-02,0,1,0,6
31093,2021-05-09,0,1,0,7
31093,2021-05-16,3,4,0.75,8
31093,2021-05-23,3,4,0.75,9
31095,2021-03-28,1,3,0.3333333333333333,1
31095,2021-04-04,2,7,0.2857142857142857,2
31095,2021-04-11,5,5,1,3
31095,2021-04-18,0,2,0,4
31095,2021-04-25,5,9,0.5555555555555556,5
31095,2021-05-02,0,3,0,6
31095,2021-05-09,1,4,0.25,7
31095,2021-05-16,1,2,0.5,8
31095,2021-05-23,6,7,0.8571428571428571,9
31095,2021-05-30,0,1,0,10
31097,2021-03-28,0,1,0,1
31097,2021-04-04,1,2,0.5,2
31097,2021-04-11,1,3,0.3333333333333333,3
31097,2021-04-18,6,6,1,4
31097,2021-04-25,2,2,1,5
31097,2021-05-09,1,2,0.5,7
31097,2021-05-16,1,1,1,8
31097,2021-05-23,2,2,1,9
31099,2021-03-28,6,6,1,1
31099,2021-04-11,0,2,0,3
31099,2021-04-18,2,4,0.5,4
31099,2021-04-25,1,1,1,5
31099,2021-05-02,1,5,0.2,6
31099,2021-05-16,4,4,1,8
31099,2021-05-23,2,3,0.6666666666666666,9
31099,2021-05-30,1,1,1,10
31101,2021-04-04,3,4,0.75,2
31101,2021-04-11,4,4,1,3
31101,2021-04-18,3,5,0.6,4
31101,2021-04-25,0,4,0,5
31101,2021-05-02,3,3,1,6
31101,2021-05-16,3,4,0.75,8
31101,2021-05-23,1,1,1,9
31101,2021-05-30,1,1,1,10
31105,2021-03-28,1,1,1,1
31105,2021-04-04,1,5,0.2,2
31105,2021-04-11,1,1,1,3
31105,2021-04-18,1,2,0.5,4
31105,2021-04-25,2,3,0.6666666666666666,5
31105,2021-05-02,1,1,1,6
31105,2021-05-09,1,1,1,7
31105,2021-05-16,2,4,0.5,8
31105,2021-05-23,0,2,0,9
31105,2021-05-30,1,1,1,10
31107,2021-03-28,3,3,1,1
31107,2021-04-04,3,3,1,2
31107,2021-04-11,1,3,0.3333333333333333,3
31107,2021-04-18,6,6,1,4
31107,2021-04-25,2,2,1,5
31107,2021-05-02,3,3,1,6
31107,2021-05-09,1,1,1,7
31107,2021-05-16,2,2,1,8
31107,2021-05-30,0,1,0,10
31109,2021-03-28,80,128,0.625,1
31109,2021-04-04,189,274,0.6897810218978102,2
31109,2021-04-11,272,328,0.8292682926829268,3
31109,2021-04-18,201,265,0.7584905660377359,4
31109,2021-04-25,191,235,0.8127659574468085,5
31109,2021-05-02,211,238,0.8865546218487395,6
31109,2021-05-09,186,207,0.8985507246376812,7
31109,2021-05-16,159,218,0.7293577981651376,8
31109,2021-05-23,171,194,0.8814432989690721,9
31109,2021-05-30,45,54,0.8333333333333334,10
31111,2021-03-28,10,11,0.9090909090909091,1
31111,2021-04-04,17,28,0.6071428571428571,2
31111,2021-04-11,14,31,0.45161290322580644,3
31111,2021-04-18,18,26,0.6923076923076923,4
31111,2021-04-25,12,19,0.631578947368421,5
31111,2021-05-02,13,19,0.6842105263157895,6
31111,2021-05-09,9,19,0.47368421052631576,7
31111,2021-05-16,11,20,0.55,8
31111,2021-05-23,3,13,0.23076923076923078,9
31111,2021-05-30,4,6,0.6666666666666666,10
31113,2021-04-04,0,1,0,2
31113,2021-04-18,1,2,0.5,4
31113,2021-05-02,0,1,0,6
31113,2021-05-23,0,1,0,9
31113,2021-05-30,1,1,1,10
31119,2021-03-28,1,4,0.25,1
31119,2021-04-04,13,22,0.5909090909090909,2
31119,2021-04-11,22,36,0.6111111111111112,3
31119,2021-04-18,18,27,0.6666666666666666,4
31119,2021-04-25,10,15,0.6666666666666666,5
31119,2021-05-02,6,13,0.46153846153846156,6
31119,2021-05-09,16,22,0.7272727272727273,7
31119,2021-05-16,18,20,0.9,8
31119,2021-05-23,5,16,0.3125,9
31119,2021-05-30,6,7,0.8571428571428571,10
31121,2021-03-28,1,1,1,1
31121,2021-04-04,2,5,0.4,2
31121,2021-04-11,0,1,0,3
31121,2021-04-18,1,3,0.3333333333333333,4
31121,2021-04-25,1,3,0.3333333333333333,5
31121,2021-05-02,0,4,0,6
31121,2021-05-09,5,6,0.8333333333333334,7
31121,2021-05-16,2,2,1,8
31121,2021-05-23,4,8,0.5,9
31121,2021-05-30,0,2,0,10
31123,2021-04-11,2,2,1,3
31123,2021-04-18,4,5,0.8,4
31123,2021-04-25,3,3,1,5
31123,2021-05-02,0,1,0,6
31123,2021-05-23,2,2,1,9
31123,2021-05-30,0,1,0,10
31125,2021-04-04,2,2,1,2
31125,2021-04-11,1,1,1,3
31125,2021-04-18,2,2,1,4
31125,2021-05-02,2,2,1,6
31125,2021-05-09,4,4,1,7
31125,2021-05-16,1,1,1,8
31125,2021-05-23,1,1,1,9
31127,2021-03-28,1,1,1,1
31127,2021-04-04,0,4,0,2
31127,2021-04-11,5,5,1,3
31127,2021-04-18,0,3,0,4
31127,2021-04-25,1,2,0.5,5
31127,2021-05-02,1,6,0.16666666666666666,6
31127,2021-05-09,0,4,0,7
31127,2021-05-16,1,3,0.3333333333333333,8
31127,2021-05-23,2,2,1,9
31127,2021-05-30,1,1,1,10
31129,2021-03-28,0,1,0,1
31129,2021-04-04,1,4,0.25,2
31129,2021-04-18,4,6,0.6666666666666666,4
31129,2021-04-25,3,4,0.75,5
31129,2021-05-02,2,4,0.5,6
31129,2021-05-16,0,1,0,8
31129,2021-05-23,2,2,1,9
31129,2021-05-30,1,2,0.5,10
31131,2021-03-28,0,1,0,1
31131,2021-04-04,12,14,0.8571428571428571,2
31131,2021-04-11,9,12,0.75,3
31131,2021-04-18,9,12,0.75,4
31131,2021-04-25,6,6,1,5
31131,2021-05-02,8,9,0.8888888888888888,6
31131,2021-05-09,9,9,1,7
31131,2021-05-16,3,5,0.6,8
31131,2021-05-23,8,10,0.8,9
31131,2021-05-30,5,5,1,10
31133,2021-04-11,0,1,0,3
31133,2021-04-25,2,3,0.6666666666666666,5
31133,2021-05-09,0,1,0,7
31133,2021-05-16,2,2,1,8
31133,2021-05-23,2,2,1,9
31137,2021-03-28,2,4,0.5,1
31137,2021-04-04,4,12,0.3333333333333333,2
31137,2021-04-11,9,10,0.9,3
31137,2021-04-18,1,3,0.3333333333333333,4
31137,2021-04-25,2,3,0.6666666666666666,5
31137,2021-05-02,5,5,1,6
31137,2021-05-09,8,8,1,7
31137,2021-05-16,3,3,1,8
31137,2021-05-23,2,4,0.5,9
31137,2021-05-30,2,2,1,10
31139,2021-03-28,1,2,0.5,1
31139,2021-04-04,0,3,0,2
31139,2021-04-11,4,8,0.5,3
31139,2021-04-18,2,4,0.5,4
31139,2021-04-25,0,6,0,5
31139,2021-05-02,2,5,0.4,6
31139,2021-05-09,4,6,0.6666666666666666,7
31139,2021-05-16,1,5,0.2,8
31139,2021-05-23,0,2,0,9
31139,2021-05-30,1,1,1,10
31141,2021-03-28,9,15,0.6,1
31141,2021-04-04,12,27,0.4444444444444444,2
31141,2021-04-11,16,24,0.6666666666666666,3
31141,2021-04-18,14,17,0.8235294117647058,4
31141,2021-04-25,15,26,0.5769230769230769,5
31141,2021-05-02,14,17,0.8235294117647058,6
31141,2021-05-09,7,14,0.5,7
31141,2021-05-16,15,16,0.9375,8
31141,2021-05-23,7,18,0.3888888888888889,9
31141,2021-05-30,3,5,0.6,10
31143,2021-03-28,1,1,1,1
31143,2021-04-04,1,4,0.25,2
31143,2021-04-11,0,4,0,3
31143,2021-04-18,0,4,0,4
31143,2021-04-25,0,2,0,5
31143,2021-05-02,0,5,0,6
31143,2021-05-09,1,2,0.5,7
31143,2021-05-16,1,1,1,8
31143,2021-05-23,3,3,1,9
31143,2021-05-30,1,1,1,10
31145,2021-03-28,1,1,1,1
31145,2021-04-04,5,7,0.7142857142857143,2
31145,2021-04-11,1,3,0.3333333333333333,3
31145,2021-04-18,3,3,1,4
31145,2021-04-25,4,8,0.5,5
31145,2021-05-02,1,2,0.5,6
31145,2021-05-09,0,3,0,7
31145,2021-05-16,5,6,0.8333333333333334,8
31145,2021-05-23,2,9,0.2222222222222222,9
31145,2021-05-30,3,3,1,10
31147,2021-03-28,4,6,0.6666666666666666,1
31147,2021-04-04,7,10,0.7,2
31147,2021-04-11,2,6,0.3333333333333333,3
31147,2021-04-18,2,7,0.2857142857142857,4
31147,2021-05-02,5,6,0.8333333333333334,6
31147,2021-05-09,4,5,0.8,7
31147,2021-05-16,3,3,1,8
31147,2021-05-23,4,4,1,9
31147,2021-05-30,1,1,1,10
31149,2021-04-04,0,1,0,2
31149,2021-04-11,2,2,1,3
31149,2021-04-18,0,1,0,4
31149,2021-04-25,0,1,0,5
31149,2021-05-02,2,2,1,6
31149,2021-05-09,2,2,1,7
31151,2021-03-28,3,3,1,1
31151,2021-04-04,8,18,0.4444444444444444,2
31151,2021-04-11,10,11,0.9090909090909091,3
31151,2021-04-18,5,7,0.7142857142857143,4
31151,2021-04-25,3,8,0.375,5
31151,2021-05-02,6,11,0.5454545454545454,6
31151,2021-05-09,3,7,0.42857142857142855,7
31151,2021-05-16,1,6,0.16666666666666666,8
31151,2021-05-23,3,9,0.3333333333333333,9
31151,2021-05-30,1,1,1,10
31153,2021-03-28,52,70,0.7428571428571429,1
31153,2021-04-04,114,169,0.6745562130177515,2
31153,2021-04-11,126,174,0.7241379310344828,3
31153,2021-04-18,113,160,0.70625,4
31153,2021-04-25,112,121,0.9256198347107438,5
31153,2021-05-02,114,127,0.8976377952755905,6
31153,2021-05-09,104,120,0.8666666666666667,7
31153,2021-05-16,88,116,0.7586206896551724,8
31153,2021-05-23,85,100,0.85,9
31153,2021-05-30,20,36,0.5555555555555556,10
31155,2021-03-28,9,9,1,1
31155,2021-04-04,14,19,0.7368421052631579,2
31155,2021-04-11,10,14,0.7142857142857143,3
31155,2021-04-18,12,13,0.9230769230769231,4
31155,2021-04-25,10,15,0.6666666666666666,5
31155,2021-05-02,3,10,0.3,6
31155,2021-05-09,10,10,1,7
31155,2021-05-16,2,5,0.4,8
31155,2021-05-23,9,11,0.8181818181818182,9
31155,2021-05-30,1,3,0.3333333333333333,10
31157,2021-03-28,5,11,0.45454545454545453,1
31157,2021-04-04,6,15,0.4,2
31157,2021-04-11,14,21,0.6666666666666666,3
31157,2021-04-18,11,11,1,4
31157,2021-04-25,12,16,0.75,5
31157,2021-05-02,0,11,0,6
31157,2021-05-09,1,10,0.1,7
31157,2021-05-16,4,8,0.5,8
31157,2021-05-23,7,9,0.7777777777777778,9
31157,2021-05-30,3,3,1,10
31159,2021-03-28,4,4,1,1
31159,2021-04-04,6,7,0.8571428571428571,2
31159,2021-04-11,7,12,0.5833333333333334,3
31159,2021-04-18,9,9,1,4
31159,2021-04-25,8,9,0.8888888888888888,5
31159,2021-05-02,2,7,0.2857142857142857,6
31159,2021-05-09,10,10,1,7
31159,2021-05-16,4,6,0.6666666666666666,8
31159,2021-05-23,7,10,0.7,9
31159,2021-05-30,4,4,1,10
31161,2021-04-04,2,2,1,2
31161,2021-04-11,2,2,1,3
31161,2021-04-18,0,2,0,4
31161,2021-04-25,0,2,0,5
31161,2021-05-02,2,6,0.3333333333333333,6
31161,2021-05-09,2,2,1,7
31161,2021-05-16,1,3,0.3333333333333333,8
31161,2021-05-23,2,3,0.6666666666666666,9
31161,2021-05-30,1,2,0.5,10
31163,2021-03-28,1,1,1,1
31163,2021-04-04,3,3,1,2
31163,2021-04-11,2,3,0.6666666666666666,3
31163,2021-04-18,4,4,1,4
31163,2021-04-25,1,2,0.5,5
31163,2021-05-02,3,3,1,6
31163,2021-05-09,1,1,1,7
31163,2021-05-16,0,1,0,8
31163,2021-05-23,2,3,0.6666666666666666,9
31167,2021-03-28,1,1,1,1
31167,2021-04-04,3,3,1,2
31167,2021-04-11,2,2,1,3
31167,2021-05-02,4,4,1,6
31167,2021-05-09,1,1,1,7
31167,2021-05-16,0,1,0,8
31167,2021-05-30,0,1,0,10
31169,2021-03-28,2,2,1,1
31169,2021-04-04,2,5,0.4,2
31169,2021-04-11,1,1,1,3
31169,2021-04-18,4,4,1,4
31169,2021-04-25,2,2,1,5
31169,2021-05-02,5,5,1,6
31169,2021-05-09,2,3,0.6666666666666666,7
31169,2021-05-23,0,2,0,9
31169,2021-05-30,0,1,0,10
31171,2021-05-02,1,1,1,6
31171,2021-05-16,0,1,0,8
31171,2021-05-30,0,1,0,10
31173,2021-03-28,1,1,1,1
31173,2021-04-04,8,10,0.8,2
31173,2021-04-11,2,2,1,3
31173,2021-04-18,2,2,1,4
31173,2021-04-25,3,3,1,5
31173,2021-05-02,2,2,1,6
31173,2021-05-09,1,1,1,7
31173,2021-05-16,4,4,1,8
31173,2021-05-23,4,4,1,9
31173,2021-05-30,0,3,0,10
31175,2021-03-28,2,2,1,1
31175,2021-04-04,0,1,0,2
31175,2021-04-11,0,2,0,3
31175,2021-04-18,1,2,0.5,4
31175,2021-04-25,1,2,0.5,5
31175,2021-05-02,1,1,1,6
31175,2021-05-16,2,3,0.6666666666666666,8
31175,2021-05-23,1,1,1,9
31177,2021-03-28,1,2,0.5,1
31177,2021-04-04,5,13,0.38461538461538464,2
31177,2021-04-11,12,12,1,3
31177,2021-04-18,5,10,0.5,4
31177,2021-04-25,0,8,0,5
31177,2021-05-02,11,11,1,6
31177,2021-05-09,0,3,0,7
31177,2021-05-16,6,7,0.8571428571428571,8
31177,2021-05-23,11,15,0.7333333333333333,9
31177,2021-05-30,2,3,0.6666666666666666,10
31179,2021-03-28,3,3,1,1
31179,2021-04-04,8,9,0.8888888888888888,2
31179,2021-04-11,2,5,0.4,3
31179,2021-04-18,0,4,0,4
31179,2021-04-25,0,5,0,5
31179,2021-05-02,3,6,0.5,6
31179,2021-05-09,2,4,0.5,7
31179,2021-05-16,3,3,1,8
31179,2021-05-23,1,1,1,9
31179,2021-05-30,2,2,1,10
31181,2021-03-28,3,4,0.75,1
31181,2021-04-04,3,3,1,2
31181,2021-04-11,1,1,1,3
31181,2021-04-18,1,3,0.3333333333333333,4
31181,2021-05-02,3,3,1,6
31181,2021-05-09,0,2,0,7
31181,2021-05-16,1,1,1,8
31181,2021-05-23,0,1,0,9
31185,2021-03-28,2,6,0.3333333333333333,1
31185,2021-04-04,3,13,0.23076923076923078,2
31185,2021-04-11,4,11,0.36363636363636365,3
31185,2021-04-18,11,12,0.9166666666666666,4
31185,2021-04-25,5,7,0.7142857142857143,5
31185,2021-05-02,6,7,0.8571428571428571,6
31185,2021-05-09,2,10,0.2,7
31185,2021-05-16,6,12,0.5,8
31185,2021-05-23,4,4,1,9
31185,2021-05-30,2,2,1,10
32001,2021-03-28,6,8,0.75,1
32001,2021-04-04,11,22,0.5,2
32001,2021-04-11,15,19,0.7894736842105263,3
32001,2021-04-18,12,16,0.75,4
32001,2021-04-25,15,21,0.7142857142857143,5
32001,2021-05-02,12,13,0.9230769230769231,6
32001,2021-05-09,20,27,0.7407407407407407,7
32001,2021-05-16,14,17,0.8235294117647058,8
32001,2021-05-23,9,13,0.6923076923076923,9
32001,2021-05-30,8,8,1,10
32003,2021-03-28,221,368,0.6005434782608695,1
32003,2021-04-04,608,951,0.6393270241850684,2
32003,2021-04-11,664,940,0.7063829787234043,3
32003,2021-04-18,593,787,0.7534942820838628,4
32003,2021-04-25,554,768,0.7213541666666666,5
32003,2021-05-02,520,686,0.7580174927113703,6
32003,2021-05-09,497,694,0.7161383285302594,7
32003,2021-05-16,560,700,0.8,8
32003,2021-05-23,499,639,0.7809076682316118,9
32003,2021-05-30,163,198,0.8232323232323232,10
32005,2021-03-28,6,20,0.3,1
32005,2021-04-04,29,32,0.90625,2
32005,2021-04-11,33,53,0.6226415094339622,3
32005,2021-04-18,25,36,0.6944444444444444,4
32005,2021-04-25,35,40,0.875,5
32005,2021-05-02,30,43,0.6976744186046512,6
32005,2021-05-09,28,30,0.9333333333333333,7
32005,2021-05-16,28,31,0.9032258064516129,8
32005,2021-05-23,28,29,0.9655172413793104,9
32005,2021-05-30,6,6,1,10
32007,2021-03-28,6,11,0.5454545454545454,1
32007,2021-04-04,17,28,0.6071428571428571,2
32007,2021-04-11,26,34,0.7647058823529411,3
32007,2021-04-18,16,21,0.7619047619047619,4
32007,2021-04-25,18,24,0.75,5
32007,2021-05-02,19,25,0.76,6
32007,2021-05-09,14,18,0.7777777777777778,7
32007,2021-05-16,14,19,0.7368421052631579,8
32007,2021-05-23,8,13,0.6153846153846154,9
32007,2021-05-30,2,5,0.4,10
32009,2021-04-25,1,1,1,5
32009,2021-05-09,1,1,1,7
32009,2021-05-16,0,1,0,8
32011,2021-04-04,1,1,1,2
32011,2021-04-11,4,5,0.8,3
32011,2021-04-25,0,1,0,5
32011,2021-05-02,1,1,1,6
32011,2021-05-09,1,1,1,7
32011,2021-05-16,0,1,0,8
32011,2021-05-23,0,1,0,9
32013,2021-03-28,3,3,1,1
32013,2021-04-04,2,14,0.14285714285714285,2
32013,2021-04-11,6,13,0.46153846153846156,3
32013,2021-04-18,6,9,0.6666666666666666,4
32013,2021-04-25,5,10,0.5,5
