fips,month,successes,trials,comm_mask_prop_most
50017,2021-05-01,64,90,0.7111111111111111
50019,2020-11-01,38,41,0.926829268292683
50019,2020-12-01,118,142,0.8309859154929577
50019,2021-01-01,140,169,0.8284023668639053
50019,2021-02-01,82,101,0.8118811881188119
50019,2021-03-01,97,127,0.7637795275590551
50019,2021-04-01,86,119,0.7226890756302521
50019,2021-05-01,69,89,0.7752808988764045
50021,2020-11-01,85,93,0.9139784946236559
50021,2020-12-01,354,400,0.885
50021,2021-01-01,409,446,0.9170403587443946
50021,2021-02-01,298,321,0.9283489096573209
50021,2021-03-01,273,322,0.8478260869565217
50021,2021-04-01,231,271,0.8523985239852399
50021,2021-05-01,146,181,0.8066298342541437
50023,2020-11-01,73,85,0.8588235294117647
50023,2020-12-01,358,403,0.8883374689826302
50023,2021-01-01,386,402,0.9601990049751243
50023,2021-02-01,262,278,0.9424460431654677
50023,2021-03-01,322,358,0.8994413407821229
50023,2021-04-01,283,299,0.9464882943143813
50023,2021-05-01,180,207,0.8695652173913043
50025,2020-11-01,52,53,0.9811320754716981
50025,2020-12-01,279,291,0.9587628865979382
50025,2021-01-01,278,293,0.9488054607508533
50025,2021-02-01,229,244,0.9385245901639344
50025,2021-03-01,230,243,0.9465020576131687
50025,2021-04-01,206,231,0.8917748917748918
50025,2021-05-01,116,137,0.8467153284671532
50027,2020-11-01,70,73,0.958904109589041
50027,2020-12-01,367,404,0.9084158415841584
50027,2021-01-01,342,379,0.9023746701846965
50027,2021-02-01,283,311,0.909967845659164
50027,2021-03-01,283,309,0.9158576051779935
50027,2021-04-01,270,293,0.9215017064846417
50027,2021-05-01,169,212,0.7971698113207547
51001,2020-11-01,18,23,0.782608695652174
51001,2020-12-01,81,118,0.6864406779661016
51001,2021-01-01,123,156,0.7884615384615384
51001,2021-02-01,147,155,0.9483870967741935
51001,2021-03-01,151,161,0.937888198757764
51001,2021-04-01,89,118,0.7542372881355932
51001,2021-05-01,57,76,0.75
51003,2020-11-01,78,85,0.9176470588235294
51003,2020-12-01,466,498,0.9357429718875502
51003,2021-01-01,479,530,0.9037735849056604
51003,2021-02-01,389,422,0.9218009478672986
51003,2021-03-01,362,416,0.8701923076923077
51003,2021-04-01,342,385,0.8883116883116883
51003,2021-05-01,192,258,0.7441860465116279
51005,2020-11-01,17,22,0.7727272727272727
51005,2020-12-01,89,128,0.6953125
51005,2021-01-01,89,132,0.6742424242424242
51005,2021-02-01,71,107,0.6635514018691588
51005,2021-03-01,59,100,0.59
51005,2021-04-01,47,85,0.5529411764705883
51005,2021-05-01,33,58,0.5689655172413793
51007,2020-11-01,6,6,1
51007,2020-12-01,41,50,0.82
51007,2021-01-01,34,39,0.8717948717948718
51007,2021-02-01,27,34,0.7941176470588235
51007,2021-03-01,33,35,0.9428571428571428
51007,2021-04-01,26,30,0.8666666666666667
51007,2021-05-01,8,19,0.42105263157894735
51009,2020-11-01,19,23,0.8260869565217391
51009,2020-12-01,115,155,0.7419354838709677
51009,2021-01-01,107,134,0.7985074626865671
51009,2021-02-01,87,112,0.7767857142857143
51009,2021-03-01,64,106,0.6037735849056604
51009,2021-04-01,56,79,0.7088607594936709
51009,2021-05-01,36,49,0.7346938775510204
51011,2020-11-01,4,9,0.4444444444444444
51011,2020-12-01,41,68,0.6029411764705882
51011,2021-01-01,52,68,0.7647058823529411
51011,2021-02-01,30,47,0.6382978723404256
51011,2021-03-01,34,44,0.7727272727272727
51011,2021-04-01,10,26,0.38461538461538464
51011,2021-05-01,12,23,0.5217391304347826
51013,2020-11-01,145,154,0.9415584415584416
51013,2020-12-01,695,734,0.946866485013624
51013,2021-01-01,730,777,0.9395109395109396
51013,2021-02-01,575,608,0.9457236842105263
51013,2021-03-01,555,605,0.9173553719008265
51013,2021-04-01,509,565,0.9008849557522124
51013,2021-05-01,310,379,0.8179419525065963
51015,2020-11-01,23,40,0.575
51015,2020-12-01,177,235,0.7531914893617021
51015,2021-01-01,176,233,0.7553648068669528
51015,2021-02-01,149,182,0.8186813186813187
51015,2021-03-01,140,184,0.7608695652173914
51015,2021-04-01,91,169,0.5384615384615384
51015,2021-05-01,38,96,0.3958333333333333
51017,2020-11-01,5,5,1
51017,2020-12-01,17,21,0.8095238095238095
51017,2021-01-01,17,31,0.5483870967741935
51017,2021-02-01,13,16,0.8125
51017,2021-03-01,9,13,0.6923076923076923
51017,2021-04-01,11,14,0.7857142857142857
51017,2021-05-01,7,11,0.6363636363636364
51019,2020-11-01,40,59,0.6779661016949152
51019,2020-12-01,283,373,0.7587131367292225
51019,2021-01-01,291,381,0.7637795275590551
51019,2021-02-01,223,289,0.7716262975778547
51019,2021-03-01,251,339,0.7404129793510325
51019,2021-04-01,189,263,0.7186311787072244
51019,2021-05-01,78,160,0.4875
51021,2020-11-01,3,3,1
51021,2020-12-01,20,37,0.5405405405405406
51021,2021-01-01,28,32,0.875
51021,2021-02-01,3,17,0.17647058823529413
51021,2021-03-01,16,21,0.7619047619047619
51021,2021-04-01,6,17,0.35294117647058826
51021,2021-05-01,6,13,0.46153846153846156
51023,2020-11-01,17,26,0.6538461538461539
51023,2020-12-01,110,139,0.7913669064748201
51023,2021-01-01,135,176,0.7670454545454546
51023,2021-02-01,101,120,0.8416666666666667
51023,2021-03-01,107,129,0.8294573643410853
51023,2021-04-01,65,102,0.6372549019607843
51023,2021-05-01,51,67,0.7611940298507462
51025,2020-11-01,11,14,0.7857142857142857
51025,2020-12-01,23,23,1
51025,2021-01-01,31,41,0.7560975609756098
51025,2021-02-01,19,25,0.76
51025,2021-03-01,30,35,0.8571428571428571
51025,2021-04-01,13,20,0.65
51025,2021-05-01,17,18,0.9444444444444444
51027,2020-11-01,8,12,0.6666666666666666
51027,2020-12-01,57,79,0.7215189873417721
51027,2021-01-01,52,76,0.6842105263157895
51027,2021-02-01,39,58,0.6724137931034483
51027,2021-03-01,38,48,0.7916666666666666
51027,2021-04-01,18,43,0.4186046511627907
51027,2021-05-01,4,16,0.25
51029,2020-11-01,2,8,0.25
51029,2020-12-01,28,39,0.717948717948718
51029,2021-01-01,28,42,0.6666666666666666
51029,2021-02-01,14,29,0.4827586206896552
51029,2021-03-01,21,21,1
51029,2021-04-01,26,27,0.9629629629629629
51029,2021-05-01,3,12,0.25
51031,2020-11-01,13,18,0.7222222222222222
51031,2020-12-01,102,136,0.75
51031,2021-01-01,108,141,0.7659574468085106
51031,2021-02-01,89,101,0.8811881188118812
51031,2021-03-01,92,121,0.7603305785123967
51031,2021-04-01,69,85,0.8117647058823529
51031,2021-05-01,39,72,0.5416666666666666
51033,2020-11-01,14,21,0.6666666666666666
51033,2020-12-01,75,100,0.75
51033,2021-01-01,106,112,0.9464285714285714
51033,2021-02-01,86,92,0.9347826086956522
51033,2021-03-01,77,85,0.9058823529411765
51033,2021-04-01,66,80,0.825
51033,2021-05-01,32,48,0.6666666666666666
51035,2020-11-01,0,15,0
51035,2020-12-01,78,114,0.6842105263157895
51035,2021-01-01,78,111,0.7027027027027027
51035,2021-02-01,52,79,0.6582278481012658
51035,2021-03-01,43,68,0.6323529411764706
51035,2021-04-01,43,61,0.7049180327868853
51035,2021-05-01,17,53,0.32075471698113206
51036,2020-11-01,1,1,1
51036,2020-12-01,17,17,1
51036,2021-01-01,12,12,1
51036,2021-02-01,7,13,0.5384615384615384
51036,2021-03-01,8,10,0.8
51036,2021-04-01,6,6,1
51036,2021-05-01,7,9,0.7777777777777778
51037,2020-11-01,9,9,1
51037,2020-12-01,28,42,0.6666666666666666
51037,2021-01-01,31,42,0.7380952380952381
51037,2021-02-01,19,33,0.5757575757575758
51037,2021-03-01,12,26,0.46153846153846156
51037,2021-04-01,17,32,0.53125
51037,2021-05-01,8,20,0.4
51041,2020-11-01,206,247,0.8340080971659919
51041,2020-12-01,1144,1268,0.9022082018927445
51041,2021-01-01,1261,1399,0.9013581129378128
51041,2021-02-01,948,1059,0.8951841359773371
51041,2021-03-01,973,1080,0.9009259259259259
51041,2021-04-01,855,970,0.8814432989690721
51041,2021-05-01,448,572,0.7832167832167832
51043,2020-11-01,4,10,0.4
51043,2020-12-01,71,82,0.8658536585365854
51043,2021-01-01,80,94,0.851063829787234
51043,2021-02-01,64,70,0.9142857142857143
51043,2021-03-01,47,67,0.7014925373134329
51043,2021-04-01,50,65,0.7692307692307693
51043,2021-05-01,42,49,0.8571428571428571
51045,2020-11-01,1,4,0.25
51045,2020-12-01,12,21,0.5714285714285714
51045,2021-01-01,12,20,0.6
51045,2021-02-01,5,11,0.45454545454545453
51045,2021-03-01,11,15,0.7333333333333333
51045,2021-04-01,6,13,0.46153846153846156
51045,2021-05-01,2,9,0.2222222222222222
51047,2020-11-01,37,57,0.6491228070175439
51047,2020-12-01,164,212,0.7735849056603774
51047,2021-01-01,219,262,0.8358778625954199
51047,2021-02-01,198,212,0.9339622641509434
51047,2021-03-01,171,212,0.8066037735849056
51047,2021-04-01,119,164,0.725609756097561
51047,2021-05-01,78,120,0.65
51049,2020-11-01,3,3,1
51049,2020-12-01,11,12,0.9166666666666666
51049,2021-01-01,12,20,0.6
51049,2021-02-01,9,13,0.6923076923076923
51049,2021-03-01,8,10,0.8
51049,2021-04-01,9,9,1
51049,2021-05-01,4,7,0.5714285714285714
51051,2020-11-01,2,11,0.18181818181818182
51051,2020-12-01,36,61,0.5901639344262295
51051,2021-01-01,31,62,0.5
51051,2021-02-01,31,47,0.6595744680851063
51051,2021-03-01,32,47,0.6808510638297872
51051,2021-04-01,19,35,0.5428571428571428
51051,2021-05-01,13,23,0.5652173913043478
51053,2020-11-01,6,12,0.5
51053,2020-12-01,32,39,0.8205128205128205
51053,2021-01-01,39,43,0.9069767441860465
51053,2021-02-01,30,32,0.9375
51053,2021-03-01,29,39,0.7435897435897436
51053,2021-04-01,21,28,0.75
51053,2021-05-01,10,23,0.43478260869565216
51057,2020-11-01,7,7,1
51057,2020-12-01,35,36,0.9722222222222222
51057,2021-01-01,28,41,0.6829268292682927
51057,2021-02-01,28,33,0.8484848484848485
51057,2021-03-01,30,30,1
51057,2021-04-01,19,23,0.8260869565217391
51057,2021-05-01,11,19,0.5789473684210527
51059,2020-11-01,577,614,0.9397394136807817
51059,2020-12-01,2895,3093,0.9359844810863239
51059,2021-01-01,2875,3025,0.9504132231404959
51059,2021-02-01,2277,2377,0.9579301640723601
51059,2021-03-01,2366,2563,0.9231369488880219
51059,2021-04-01,2022,2227,0.9079479119892232
51059,2021-05-01,1292,1517,0.8516809492419248
51061,2020-11-01,30,34,0.8823529411764706
51061,2020-12-01,165,194,0.8505154639175257
51061,2021-01-01,155,173,0.8959537572254336
51061,2021-02-01,142,163,0.8711656441717791
51061,2021-03-01,138,165,0.8363636363636363
51061,2021-04-01,116,143,0.8111888111888111
51061,2021-05-01,79,110,0.7181818181818181
51063,2020-11-01,8,10,0.8
51063,2020-12-01,60,79,0.759493670886076
51063,2021-01-01,49,65,0.7538461538461538
51063,2021-02-01,49,60,0.8166666666666667
51063,2021-03-01,33,47,0.7021276595744681
51063,2021-04-01,36,55,0.6545454545454545
51063,2021-05-01,20,36,0.5555555555555556
51065,2020-11-01,21,23,0.9130434782608695
51065,2020-12-01,137,142,0.9647887323943662
51065,2021-01-01,164,176,0.9318181818181818
51065,2021-02-01,127,141,0.900709219858156
51065,2021-03-01,132,150,0.88
51065,2021-04-01,95,114,0.8333333333333334
51065,2021-05-01,52,74,0.7027027027027027
51067,2020-11-01,25,47,0.5319148936170213
51067,2020-12-01,181,246,0.7357723577235772
51067,2021-01-01,171,251,0.6812749003984063
51067,2021-02-01,137,199,0.6884422110552764
51067,2021-03-01,118,184,0.6413043478260869
51067,2021-04-01,106,169,0.6272189349112426
51067,2021-05-01,30,90,0.3333333333333333
51069,2020-11-01,69,89,0.7752808988764045
51069,2020-12-01,364,480,0.7583333333333333
51069,2021-01-01,360,456,0.7894736842105263
51069,2021-02-01,309,402,0.7686567164179104
51069,2021-03-01,313,392,0.798469387755102
51069,2021-04-01,250,325,0.7692307692307693
51069,2021-05-01,133,230,0.5782608695652174
51071,2020-11-01,8,10,0.8
51071,2020-12-01,66,94,0.7021276595744681
51071,2021-01-01,50,73,0.684931506849315
51071,2021-02-01,56,78,0.717948717948718
51071,2021-03-01,42,55,0.7636363636363637
51071,2021-04-01,39,55,0.7090909090909091
51071,2021-05-01,16,31,0.5161290322580645
51073,2020-11-01,19,28,0.6785714285714286
51073,2020-12-01,168,197,0.8527918781725888
51073,2021-01-01,170,206,0.8252427184466019
51073,2021-02-01,130,154,0.8441558441558441
51073,2021-03-01,127,153,0.8300653594771242
51073,2021-04-01,82,114,0.7192982456140351
51073,2021-05-01,48,84,0.5714285714285714
51075,2020-11-01,8,8,1
51075,2020-12-01,52,58,0.896551724137931
51075,2021-01-01,78,87,0.896551724137931
51075,2021-02-01,44,53,0.8301886792452831
51075,2021-03-01,56,56,1
51075,2021-04-01,46,49,0.9387755102040817
51075,2021-05-01,32,39,0.8205128205128205
51077,2020-11-01,9,11,0.8181818181818182
51077,2020-12-01,30,54,0.5555555555555556
51077,2021-01-01,37,53,0.6981132075471698
51077,2021-02-01,26,40,0.65
51077,2021-03-01,27,39,0.6923076923076923
51077,2021-04-01,17,33,0.5151515151515151
51077,2021-05-01,14,29,0.4827586206896552
51079,2020-11-01,20,23,0.8695652173913043
51079,2020-12-01,97,119,0.8151260504201681
51079,2021-01-01,101,107,0.9439252336448598
51079,2021-02-01,83,97,0.8556701030927835
51079,2021-03-01,71,92,0.7717391304347826
51079,2021-04-01,70,93,0.7526881720430108
51079,2021-05-01,36,47,0.7659574468085106
51081,2020-11-01,13,17,0.7647058823529411
51081,2020-12-01,28,33,0.8484848484848485
51081,2021-01-01,34,40,0.85
51081,2021-02-01,28,40,0.7
51081,2021-03-01,22,27,0.8148148148148148
51081,2021-04-01,18,26,0.6923076923076923
51081,2021-05-01,14,17,0.8235294117647058
51083,2020-11-01,11,19,0.5789473684210527
51083,2020-12-01,70,112,0.625
51083,2021-01-01,115,139,0.8273381294964028
51083,2021-02-01,65,84,0.7738095238095238
51083,2021-03-01,73,92,0.7934782608695652
51083,2021-04-01,74,91,0.8131868131868132
51083,2021-05-01,26,47,0.5531914893617021
51085,2020-11-01,53,71,0.7464788732394366
51085,2020-12-01,312,391,0.7979539641943734
51085,2021-01-01,365,402,0.9079601990049752
51085,2021-02-01,288,316,0.9113924050632911
51085,2021-03-01,251,316,0.7943037974683544
51085,2021-04-01,226,268,0.8432835820895522
51085,2021-05-01,125,178,0.702247191011236
51087,2020-11-01,216,255,0.8470588235294118
51087,2020-12-01,1149,1273,0.9025923016496465
51087,2021-01-01,1361,1489,0.9140362659503022
51087,2021-02-01,997,1093,0.9121683440073193
51087,2021-03-01,903,1026,0.8801169590643275
51087,2021-04-01,843,942,0.8949044585987261
51087,2021-05-01,483,614,0.7866449511400652
51089,2020-11-01,41,56,0.7321428571428571
51089,2020-12-01,194,294,0.6598639455782312
51089,2021-01-01,236,320,0.7375
51089,2021-02-01,180,265,0.6792452830188679
51089,2021-03-01,168,242,0.6942148760330579
51089,2021-04-01,128,177,0.7231638418079096
51089,2021-05-01,70,132,0.5303030303030303
51091,2020-11-01,1,1,1
51091,2020-12-01,6,9,0.6666666666666666
51091,2021-01-01,8,12,0.6666666666666666
51091,2021-02-01,11,11,1
51091,2021-03-01,11,17,0.6470588235294118
51091,2021-04-01,4,7,0.5714285714285714
51091,2021-05-01,0,4,0
51093,2020-11-01,33,34,0.9705882352941176
51093,2020-12-01,144,177,0.8135593220338984
51093,2021-01-01,182,198,0.9191919191919192
51093,2021-02-01,153,174,0.8793103448275862
51093,2021-03-01,166,190,0.8736842105263158
51093,2021-04-01,122,139,0.8776978417266187
51093,2021-05-01,53,84,0.6309523809523809
51095,2020-11-01,100,127,0.7874015748031497
51095,2020-12-01,576,603,0.9552238805970149
51095,2021-01-01,571,638,0.8949843260188087
51095,2021-02-01,511,537,0.9515828677839852
51095,2021-03-01,518,568,0.9119718309859155
51095,2021-04-01,387,441,0.8775510204081632
51095,2021-05-01,222,301,0.7375415282392026
51097,2020-11-01,2,2,1
51097,2020-12-01,12,21,0.5714285714285714
51097,2021-01-01,25,30,0.8333333333333334
51097,2021-02-01,19,21,0.9047619047619048
51097,2021-03-01,19,26,0.7307692307692307
51097,2021-04-01,9,17,0.5294117647058824
51097,2021-05-01,9,12,0.75
51099,2020-11-01,13,13,1
51099,2020-12-01,84,90,0.9333333333333333
51099,2021-01-01,90,110,0.8181818181818182
51099,2021-02-01,66,75,0.88
51099,2021-03-01,59,67,0.8805970149253731
51099,2021-04-01,61,71,0.8591549295774648
51099,2021-05-01,32,40,0.8
51101,2020-11-01,8,15,0.5333333333333333
51101,2020-12-01,49,55,0.8909090909090909
51101,2021-01-01,61,67,0.9104477611940298
51101,2021-02-01,36,43,0.8372093023255814
51101,2021-03-01,33,43,0.7674418604651163
51101,2021-04-01,29,38,0.7631578947368421
51101,2021-05-01,12,26,0.46153846153846156
51103,2020-11-01,11,11,1
51103,2020-12-01,27,36,0.75
51103,2021-01-01,33,42,0.7857142857142857
51103,2021-02-01,30,33,0.9090909090909091
51103,2021-03-01,33,40,0.825
51103,2021-04-01,25,26,0.9615384615384616
51103,2021-05-01,11,20,0.55
51105,2020-11-01,5,11,0.45454545454545453
51105,2020-12-01,48,88,0.5454545454545454
51105,2021-01-01,63,101,0.6237623762376238
51105,2021-02-01,38,63,0.6031746031746031
51105,2021-03-01,27,56,0.48214285714285715
51105,2021-04-01,34,56,0.6071428571428571
51105,2021-05-01,17,36,0.4722222222222222
51107,2020-11-01,191,212,0.9009433962264151
51107,2020-12-01,997,1067,0.9343955014058107
51107,2021-01-01,1015,1066,0.9521575984990619
51107,2021-02-01,743,772,0.9624352331606217
51107,2021-03-01,792,854,0.927400468384075
51107,2021-04-01,652,724,0.9005524861878453
51107,2021-05-01,372,453,0.8211920529801324
51109,2020-11-01,18,27,0.6666666666666666
51109,2020-12-01,147,199,0.7386934673366834
51109,2021-01-01,162,194,0.8350515463917526
51109,2021-02-01,118,151,0.7814569536423841
51109,2021-03-01,127,153,0.8300653594771242
51109,2021-04-01,85,120,0.7083333333333334
51109,2021-05-01,55,85,0.6470588235294118
51111,2020-11-01,1,4,0.25
51111,2020-12-01,14,18,0.7777777777777778
51111,2021-01-01,21,29,0.7241379310344828
51111,2021-02-01,11,16,0.6875
51111,2021-03-01,12,15,0.8
51111,2021-04-01,8,15,0.5333333333333333
51111,2021-05-01,6,8,0.75
51113,2020-11-01,7,10,0.7
51113,2020-12-01,38,62,0.6129032258064516
51113,2021-01-01,43,61,0.7049180327868853
51113,2021-02-01,32,42,0.7619047619047619
51113,2021-03-01,33,38,0.868421052631579
51113,2021-04-01,18,33,0.5454545454545454
51113,2021-05-01,12,19,0.631578947368421
51115,2020-11-01,14,14,1
51115,2020-12-01,48,64,0.75
51115,2021-01-01,49,57,0.8596491228070176
51115,2021-02-01,30,45,0.6666666666666666
51115,2021-03-01,40,50,0.8
51115,2021-04-01,39,48,0.8125
51115,2021-05-01,17,22,0.7727272727272727
51117,2020-11-01,9,17,0.5294117647058824
51117,2020-12-01,79,98,0.8061224489795918
51117,2021-01-01,86,119,0.7226890756302521
51117,2021-02-01,75,95,0.7894736842105263
51117,2021-03-01,53,70,0.7571428571428571
51117,2021-04-01,53,67,0.7910447761194029
51117,2021-05-01,18,39,0.46153846153846156
51119,2020-11-01,10,14,0.7142857142857143
51119,2020-12-01,50,59,0.847457627118644
51119,2021-01-01,50,64,0.78125
51119,2021-02-01,44,48,0.9166666666666666
51119,2021-03-01,51,59,0.864406779661017
51119,2021-04-01,45,54,0.8333333333333334
51119,2021-05-01,21,32,0.65625
51121,2020-11-01,64,82,0.7804878048780488
51121,2020-12-01,387,472,0.8199152542372882
51121,2021-01-01,409,471,0.8683651804670913
51121,2021-02-01,314,376,0.8351063829787234
51121,2021-03-01,349,413,0.8450363196125908
51121,2021-04-01,304,347,0.8760806916426513
51121,2021-05-01,143,221,0.6470588235294118
51125,2020-11-01,15,22,0.6818181818181818
51125,2020-12-01,78,101,0.7722772277227723
51125,2021-01-01,78,104,0.75
51125,2021-02-01,69,77,0.8961038961038961
51125,2021-03-01,68,83,0.8192771084337349
51125,2021-04-01,55,70,0.7857142857142857
51125,2021-05-01,20,29,0.6896551724137931
51127,2020-11-01,9,15,0.6
51127,2020-12-01,53,76,0.6973684210526315
51127,2021-01-01,104,115,0.9043478260869565
51127,2021-02-01,53,76,0.6973684210526315
51127,2021-03-01,62,71,0.8732394366197183
51127,2021-04-01,45,57,0.7894736842105263
51127,2021-05-01,25,40,0.625
51131,2020-11-01,3,3,1
51131,2020-12-01,46,53,0.8679245283018868
51131,2021-01-01,41,47,0.8723404255319149
51131,2021-02-01,46,53,0.8679245283018868
51131,2021-03-01,65,67,0.9701492537313433
51131,2021-04-01,35,43,0.813953488372093
51131,2021-05-01,14,28,0.5
51133,2020-11-01,3,8,0.375
51133,2020-12-01,40,49,0.8163265306122449
51133,2021-01-01,38,45,0.8444444444444444
51133,2021-02-01,25,30,0.8333333333333334
51133,2021-03-01,35,36,0.9722222222222222
51133,2021-04-01,21,26,0.8076923076923077
51133,2021-05-01,24,27,0.8888888888888888
51135,2020-11-01,7,8,0.875
51135,2020-12-01,25,29,0.8620689655172413
51135,2021-01-01,38,52,0.7307692307692307
51135,2021-02-01,14,22,0.6363636363636364
51135,2021-03-01,29,40,0.725
51135,2021-04-01,23,28,0.8214285714285714
51135,2021-05-01,15,20,0.75
51137,2020-11-01,22,24,0.9166666666666666
51137,2020-12-01,104,144,0.7222222222222222
51137,2021-01-01,114,140,0.8142857142857143
51137,2021-02-01,122,155,0.7870967741935484
51137,2021-03-01,110,137,0.8029197080291971
51137,2021-04-01,77,109,0.7064220183486238
51137,2021-05-01,35,59,0.5932203389830508
51139,2020-11-01,9,23,0.391304347826087
51139,2020-12-01,69,113,0.6106194690265486
51139,2021-01-01,81,118,0.6864406779661016
51139,2021-02-01,53,78,0.6794871794871795
51139,2021-03-01,51,84,0.6071428571428571
51139,2021-04-01,37,65,0.5692307692307692
51139,2021-05-01,17,57,0.2982456140350877
51141,2020-11-01,10,10,1
51141,2020-12-01,48,83,0.5783132530120482
51141,2021-01-01,55,73,0.7534246575342466
51141,2021-02-01,31,43,0.7209302325581395
51141,2021-03-01,43,69,0.6231884057971014
51141,2021-04-01,28,60,0.4666666666666667
51141,2021-05-01,8,23,0.34782608695652173
51143,2020-11-01,10,24,0.4166666666666667
51143,2020-12-01,106,172,0.6162790697674418
51143,2021-01-01,128,176,0.7272727272727273
51143,2021-02-01,94,115,0.8173913043478261
51143,2021-03-01,76,104,0.7307692307692307
51143,2021-04-01,54,93,0.5806451612903226
51143,2021-05-01,37,66,0.5606060606060606
51145,2020-11-01,10,15,0.6666666666666666
51145,2020-12-01,72,87,0.8275862068965517
51145,2021-01-01,61,68,0.8970588235294118
51145,2021-02-01,60,78,0.7692307692307693
51145,2021-03-01,46,60,0.7666666666666667
51145,2021-04-01,37,61,0.6065573770491803
51145,2021-05-01,14,31,0.45161290322580644
51147,2020-11-01,0,9,0
51147,2020-12-01,57,75,0.76
51147,2021-01-01,73,85,0.8588235294117647
51147,2021-02-01,38,53,0.71698113207547165
51147,2021-03-01,44,64,0.6875
51147,2021-04-01,28,38,0.7368421052631579
51147,2021-05-01,28,46,0.6086956521739131
51149,2020-11-01,5,10,0.5
51149,2020-12-01,43,66,0.6515151515151515
51149,2021-01-01,70,85,0.8235294117647058
51149,2021-02-01,43,50,0.86
51149,2021-03-01,52,62,0.8387096774193549
51149,2021-04-01,38,55,0.6909090909090909
51149,2021-05-01,33,45,0.7333333333333333
51153,2020-11-01,235,263,0.8935361216730038
51153,2020-12-01,1036,1118,0.9266547406082289
51153,2021-01-01,1030,1138,0.9050966608084359
51153,2021-02-01,837,898,0.9320712694877505
51153,2021-03-01,877,930,0.943010752688172
51153,2021-04-01,745,845,0.8816568047337278
51153,2021-05-01,468,553,0.8462929475587704
51155,2020-11-01,16,27,0.5925925925925926
51155,2020-12-01,104,161,0.6459627329192547
51155,2021-01-01,104,150,0.6933333333333334
51155,2021-02-01,107,137,0.781021897810219
51155,2021-03-01,93,125,0.744
51155,2021-04-01,67,98,0.6836734693877551
51155,2021-05-01,35,62,0.5645161290322581
51157,2020-11-01,1,4,0.25
51157,2020-12-01,17,25,0.68
51157,2021-01-01,19,28,0.6785714285714286
51157,2021-02-01,17,21,0.8095238095238095
51157,2021-03-01,25,29,0.8620689655172413
51157,2021-04-01,18,21,0.8571428571428571
51157,2021-05-01,4,10,0.4
51159,2020-11-01,9,10,0.9
51159,2020-12-01,18,24,0.75
51159,2021-01-01,21,22,0.9545454545454546
51159,2021-02-01,24,25,0.96
51159,2021-03-01,19,20,0.95
51159,2021-04-01,11,14,0.7857142857142857
51159,2021-05-01,5,12,0.4166666666666667
51161,2020-11-01,79,105,0.7523809523809524
51161,2020-12-01,400,507,0.7889546351084813
51161,2021-01-01,431,521,0.8272552783109405
51161,2021-02-01,357,412,0.866504854368932
51161,2021-03-01,325,405,0.8024691358024691
51161,2021-04-01,290,348,0.8333333333333334
51161,2021-05-01,144,215,0.6697674418604651
51163,2020-11-01,13,29,0.4482758620689655
51163,2020-12-01,118,152,0.7763157894736842
51163,2021-01-01,112,148,0.7567567567567568
51163,2021-02-01,79,99,0.797979797979798
51163,2021-03-01,93,115,0.808695652173913
51163,2021-04-01,73,100,0.73
51163,2021-05-01,42,54,0.7777777777777778
51165,2020-11-01,36,50,0.72
51165,2020-12-01,197,287,0.686411149825784
51165,2021-01-01,201,292,0.6883561643835616
51165,2021-02-01,160,207,0.7729468599033816
51165,2021-03-01,158,235,0.6723404255319149
51165,2021-04-01,126,183,0.6885245901639344
51165,2021-05-01,59,114,0.5175438596491229
51167,2020-11-01,8,21,0.38095238095238093
51167,2020-12-01,73,122,0.5983606557377049
51167,2021-01-01,81,100,0.81
51167,2021-02-01,51,80,0.6375
51167,2021-03-01,53,87,0.6091954022988506
51167,2021-04-01,26,60,0.43333333333333335
51167,2021-05-01,16,47,0.3404255319148936
51169,2020-11-01,8,18,0.4444444444444444
51169,2020-12-01,64,94,0.6808510638297872
51169,2021-01-01,54,83,0.6506024096385542
51169,2021-02-01,38,75,0.5066666666666667
51169,2021-03-01,37,75,0.49333333333333335
51169,2021-04-01,24,71,0.3380281690140845
51169,2021-05-01,12,44,0.2727272727272727
51171,2020-11-01,33,43,0.7674418604651163
51171,2020-12-01,153,232,0.6594827586206896
51171,2021-01-01,189,239,0.7907949790794979
51171,2021-02-01,133,180,0.7388888888888889
51171,2021-03-01,138,188,0.7340425531914894
51171,2021-04-01,109,148,0.7364864864864865
51171,2021-05-01,63,97,0.6494845360824743
51173,2020-11-01,13,27,0.48148148148148145
51173,2020-12-01,115,170,0.6764705882352942
51173,2021-01-01,105,157,0.6687898089171974
51173,2021-02-01,76,120,0.6333333333333333
51173,2021-03-01,69,114,0.6052631578947368
51173,2021-04-01,49,80,0.6125
51173,2021-05-01,20,59,0.3389830508474576
51175,2020-11-01,9,9,1
51175,2020-12-01,28,34,0.8235294117647058
51175,2021-01-01,43,55,0.7818181818181819
51175,2021-02-01,49,50,0.98
51175,2021-03-01,49,53,0.9245283018867925
51175,2021-04-01,32,35,0.9142857142857143
51175,2021-05-01,12,20,0.6
51177,2020-11-01,78,91,0.8571428571428571
51177,2020-12-01,424,478,0.8870292887029289
51177,2021-01-01,486,553,0.8788426763110307
51177,2021-02-01,342,412,0.8300970873786407
51177,2021-03-01,370,435,0.8505747126436781
51177,2021-04-01,274,345,0.7942028985507247
51177,2021-05-01,174,237,0.7341772151898734
51179,2020-11-01,75,86,0.872093023255814
51179,2020-12-01,459,519,0.884393063583815
